Date,Open,High,Low,Close,Adj Close,Volume
1/28/2015,29.407499,29.530001,28.827499,28.827499,25.873575,585908400
1/29/2015,29.08,29.797501,28.889999,29.725,26.679113,337745600
1/30/2015,29.6,30,29.2125,29.290001,26.288689,334982000
2/2/2015,29.512501,29.7925,29.02,29.657499,26.618521,250956400
2/3/2015,29.625,29.772499,29.4025,29.6625,26.623014,207662800
2/4/2015,29.625,30.127501,29.577499,29.889999,26.8272,280598800
2/5/2015,30.004999,30.057501,29.8125,29.985001,27.018682,168984800
2/6/2015,30.004999,30.0625,29.612499,29.7325,26.791161,174826400
2/9/2015,29.637501,29.959999,29.6075,29.93,26.96912,155559200
2/10/2015,30.0425,30.5375,30.040001,30.504999,27.48723,248034000
2/11/2015,30.692499,31.23,30.625,31.219999,28.131502,294247200
2/12/2015,31.514999,31.870001,31.3925,31.615,28.487429,297898000
2/13/2015,31.82,31.82,31.4125,31.77,28.627094,217088800
2/17/2015,31.872499,32.220001,31.73,31.9575,28.796045,252609600
2/18/2015,31.907499,32.195,31.862499,32.18,28.996534,179566800
2/19/2015,32.119999,32.2575,32.0825,32.112499,28.935709,149449600
2/20/2015,32.154999,32.375,32.012501,32.375,29.172247,195793600
2/23/2015,32.505001,33.25,32.415001,33.25,29.960682,283896400
2/24/2015,33.235001,33.400002,32.7925,33.0425,29.773708,276912400
2/25/2015,32.889999,32.900002,32.037498,32.197498,29.0123,298846800
2/26/2015,32.197498,32.717499,31.6525,32.605,29.379488,365150000
2/27/2015,32.5,32.642502,32.060001,32.115002,28.937971,248059200
3/2/2015,32.3125,32.57,32.075001,32.272499,29.079885,192386800
3/3/2015,32.240002,32.380001,32.022499,32.34,29.140707,151265200
3/4/2015,32.275002,32.389999,32.080002,32.134998,28.955988,126665200
3/5/2015,32.145,32.1875,31.440001,31.602501,28.47617,226068400
3/6/2015,32.099998,32.342499,31.565001,31.65,28.518967,291368400
3/9/2015,31.99,32.392502,31.264999,31.785,28.640608,354114000
3/10/2015,31.602501,31.805,30.950001,31.127501,28.048155,275426400
3/11/2015,31.1875,31.192499,30.5275,30.559999,27.536793,275756000
3/12/2015,30.577499,31.225,30.407499,31.112499,28.034634,193450800
3/13/2015,31.1,31.35,30.645,30.897499,27.840906,207309200
3/16/2015,30.969999,31.237499,30.717501,31.237499,28.147276,143497200
3/17/2015,31.475,31.83,31.4125,31.76,28.618086,204092400
3/18/2015,31.75,32.290001,31.592501,32.1175,28.940218,261083600
3/19/2015,32.1875,32.3125,31.85,31.875,28.721708,183238000
3/20/2015,32.0625,32.099998,31.290001,31.475,28.361279,274780400
3/23/2015,31.780001,31.9625,31.629999,31.8025,28.65638,150838800
3/24/2015,31.807501,32.009998,31.639999,31.672501,28.539249,131369200
3/25/2015,31.635,31.705,30.844999,30.844999,27.793604,206620800
3/26/2015,30.690001,31.219999,30.65,31.059999,27.987333,190291600
3/27/2015,31.1425,31.174999,30.727501,30.8125,27.764313,158184800
3/30/2015,31.012501,31.6,31,31.592501,28.467161,188398800
3/31/2015,31.522499,31.622499,31.09,31.1075,28.030132,168362400
4/1/2015,31.205,31.280001,30.775,31.0625,27.989588,162485600
4/2/2015,31.2575,31.389999,31.047501,31.33,28.230618,128880400
4/6/2015,31.1175,31.877501,31.0825,31.8375,28.687912,148776000
4/7/2015,31.91,32.029999,31.495001,31.502501,28.386059,140049200
4/8/2015,31.4625,31.6,31.2425,31.4,28.293697,149316800
4/9/2015,31.4625,31.645,31.165001,31.639999,28.509954,129936000
4/10/2015,31.487499,31.8025,31.315001,31.775,28.631599,160752000
4/13/2015,32.092499,32.142502,31.6525,31.7125,28.575285,145460400
4/14/2015,31.75,31.8225,31.477501,31.575001,28.451385,102098400
4/15/2015,31.602501,31.782499,31.502501,31.695,28.559515,115881600
4/16/2015,31.57,31.775,31.5275,31.5425,28.422098,113476000
4/17/2015,31.387501,31.535,31.115,31.1875,28.102217,207828000
4/20/2015,31.3925,32.029999,31.2925,31.9,28.74423,188217200
4/21/2015,32.025002,32.049999,31.6675,31.727501,28.588795,129740400
4/22/2015,31.747499,32.217499,31.58,32.154999,28.974009,150618000
4/23/2015,32.075001,32.605,32.035,32.4175,29.210531,183083600
4/24/2015,32.622501,32.657501,32.307499,32.57,29.347956,178103600
4/27/2015,33.077499,33.282501,32.787498,33.162498,29.881842,387816800
4/28/2015,33.615002,33.634998,32.392502,32.639999,29.411028,475696000
4/29/2015,32.540001,32.897499,32.075001,32.16,28.978514,253544400
4/30/2015,32.16,32.16,31.145,31.2875,28.192327,332781600
5/1/2015,31.525,32.532501,31.325001,32.237499,29.048349,234050400
5/4/2015,32.375,32.642502,32.064999,32.174999,28.992027,203953200
5/5/2015,32.037498,32.112499,31.445,31.450001,28.338753,197085600
5/6/2015,31.639999,31.6875,30.84,31.252501,28.160788,288564000
5/7/2015,31.192499,31.52,31.004999,31.315001,28.334967,175763600
5/8/2015,31.67,31.905001,31.5275,31.905001,28.86882,222201600
5/11/2015,31.8475,31.889999,31.407499,31.58,28.574751,168143200
5/12/2015,31.4,31.719999,31.205,31.467501,28.472958,192640000
5/13/2015,31.5375,31.797501,31.467501,31.502501,28.504629,138776800
5/14/2015,31.852501,32.237499,31.790001,32.237499,29.169687,180814000
5/15/2015,32.267502,32.372501,32.052502,32.192501,29.128965,152832000
5/18/2015,32.095001,32.68,32.09,32.547501,29.450178,203531600
5/19/2015,32.672501,32.720001,32.41,32.517502,29.423037,178532800
5/20/2015,32.5,32.744999,32.334999,32.514999,29.420773,145819600
5/21/2015,32.517502,32.907501,32.4575,32.8475,29.721626,158921600
5/22/2015,32.900002,33.2425,32.849998,33.134998,29.981771,182384000
5/26/2015,33.150002,33.227501,32.279999,32.404999,29.321243,282790400
5/27/2015,32.584999,33.064999,32.512501,33.009998,29.868664,183332800
5/28/2015,32.965,32.987499,32.775002,32.945,29.809858,122933200
5/29/2015,32.807499,32.862499,32.474998,32.57,29.470541,203538000
6/1/2015,32.57,32.8475,32.512501,32.634998,29.529354,128451200
6/2/2015,32.465,32.665001,32.330002,32.490002,29.398155,134670400
6/3/2015,32.665001,32.735001,32.474998,32.529999,29.434345,123934000
6/4/2015,32.395,32.645,32.227501,32.34,29.262434,153800400
6/5/2015,32.375,32.422501,32.09,32.162498,29.101816,142507200
6/8/2015,32.224998,32.302502,31.7075,31.950001,28.909544,210699200
6/9/2015,31.674999,32.02,31.405001,31.855,28.823582,224301600
6/10/2015,31.98,32.334999,31.9625,32.220001,29.153849,156349200
6/11/2015,32.294998,32.544998,32.119999,32.147499,29.088255,141563600
6/12/2015,32.047501,32.0825,31.7775,31.7925,28.767031,147544800
6/15/2015,31.525,31.809999,31.4275,31.73,28.710478,175955600
6/16/2015,31.7575,31.9625,31.592501,31.9,28.8643,125976400
6/17/2015,31.93,31.969999,31.684999,31.825001,28.79644,131672400
6/18/2015,31.807501,32.077499,31.805,31.969999,28.927635,141628800
6/19/2015,31.9275,31.955,31.6,31.65,28.638088,218867600
6/22/2015,31.872499,32.014999,31.77,31.9025,28.866566,136157200
6/23/2015,31.870001,31.9025,31.719999,31.7575,28.735359,121075600
6/24/2015,31.8025,32.450001,31.780001,32.0275,28.979664,221123600
6/25/2015,32.215,32.299999,31.875,31.875,28.841681,127752400
6/26/2015,31.9175,31.997499,31.627501,31.6875,28.672018,176267200
6/29/2015,31.365,31.6175,31.120001,31.1325,28.169838,196645600
6/30/2015,31.3925,31.530001,31.215,31.3575,28.373426,177482800
7/1/2015,31.725,31.735001,31.497499,31.65,28.638088,120955200
7/2/2015,31.6075,31.672501,31.442499,31.610001,28.601898,108844000
7/6/2015,31.235001,31.557501,31.2125,31.5,28.502365,112241600
7/7/2015,31.4725,31.5375,30.942499,31.422501,28.43224,187787200
7/8/2015,31.120001,31.16,30.635,30.6425,27.726473,243046400
7/9/2015,30.9625,31.014999,29.805,30.0175,27.160944,314380000
7/10/2015,30.485001,30.9625,30.3025,30.82,27.887075,245418000
7/13/2015,31.2575,31.440001,31.08,31.415001,28.425455,165762000
7/14/2015,31.51,31.592501,31.26,31.4025,28.414148,127072400
7/15/2015,31.43,31.7875,31.395,31.705,28.68786,134596800
7/16/2015,31.934999,32.142502,31.8375,32.127499,29.070156,144889600
7/17/2015,32.27,32.404999,32.077499,32.404999,29.321243,184658800
7/20/2015,32.7425,33.2425,32.674999,33.017502,29.875456,235600800
7/21/2015,33.212502,33.23,32.580002,32.6875,29.576862,307025600
7/22/2015,30.497499,31.375,30.497499,31.305,28.325922,461802400
7/23/2015,31.549999,31.772499,31.264999,31.290001,28.312353,203998000
7/24/2015,31.33,31.434999,30.975,31.125,28.16305,168649200
7/27/2015,30.772499,30.9025,30.530001,30.692499,27.771708,177822000
7/28/2015,30.844999,30.977501,30.637501,30.844999,27.909695,134472400
7/29/2015,30.7875,30.875,30.567499,30.747499,27.821476,148046800
7/30/2015,30.58,30.6425,30.4275,30.592501,27.681223,134513200
7/31/2015,30.65,30.66,30.227501,30.325001,27.439182,171540000
8/3/2015,30.375,30.6425,29.379999,29.610001,26.792219,279904000
8/4/2015,29.355,29.424999,28.3125,28.66,25.932631,496554400
8/5/2015,28.237499,29.360001,28.025,28.85,26.104551,397250400
8/6/2015,28.9925,29.125,28.530001,28.782499,26.161352,211612000
8/7/2015,28.645,29.0625,28.625,28.879999,26.249977,154681600
8/10/2015,29.1325,29.997499,29.1325,29.93,27.204359,219806400
8/11/2015,29.452499,29.545,28.3325,28.372499,25.788692,388331200
8/12/2015,28.1325,28.855,27.407499,28.809999,26.186352,404870000
8/13/2015,29.01,29.1,28.635,28.7875,26.165905,194143200
8/14/2015,28.58,29.077499,28.502501,28.99,26.349957,171718000
8/17/2015,29.01,29.4125,28.875,29.290001,26.622643,163538800
8/18/2015,29.1075,29.360001,29.002501,29.125,26.472662,138242800
8/19/2015,29.025,29.129999,28.67,28.752501,26.134089,193146000
8/20/2015,28.52,28.5875,27.907499,28.1625,25.597822,274006400
8/21/2015,27.6075,27.975,26.4125,26.440001,24.032179,513102000
8/24/2015,23.717501,27.200001,23,25.780001,23.432287,648825200
8/25/2015,27.7775,27.7775,25.875,25.934999,23.573168,414406400
8/26/2015,26.772499,27.4725,26.262501,27.422501,24.925205,387098400
8/27/2015,28.057501,28.309999,27.504999,28.23,25.659172,338464400
8/28/2015,28.0425,28.327499,27.885,28.3225,25.743244,212657600
8/31/2015,28.0075,28.6325,28,28.190001,25.62281,224917200
9/1/2015,27.5375,27.969999,26.84,26.93,24.477558,307383600
9/2/2015,27.557501,28.084999,27.282499,28.084999,25.527372,247555200
9/3/2015,28.122499,28.195,27.51,27.592501,25.079727,212935600
9/4/2015,27.2425,27.612499,27.127501,27.317499,24.829771,199985200
9/8/2015,27.9375,28.139999,27.58,28.077499,25.520555,219374400
9/9/2015,28.440001,28.504999,27.442499,27.5375,25.029734,340043200
9/10/2015,27.567499,28.32,27.475,28.1425,25.579641,251571200
9/11/2015,27.9475,28.5525,27.940001,28.5525,25.952301,199662000
9/14/2015,29.145,29.2225,28.715,28.827499,26.202255,233453600
9/15/2015,28.9825,29.1325,28.605,29.07,26.422672,173364800
9/16/2015,29.0625,29.135,28.860001,29.102501,26.452219,148694000
9/17/2015,28.915001,29.122499,28.43,28.48,25.886406,256450400
9/18/2015,28.0525,28.575001,27.967501,28.362499,25.779606,297141200
9/21/2015,28.4175,28.842501,28.415001,28.8025,26.179529,200888000
9/22/2015,28.344999,28.545,28.129999,28.35,25.768248,201384800
9/23/2015,28.407499,28.68,28.325001,28.58,25.977295,143026800
9/24/2015,28.3125,28.875,28.092501,28.75,26.131819,200878000
9/25/2015,29.110001,29.172501,28.504999,28.6775,26.065916,224607600
9/28/2015,28.4625,28.6425,28.110001,28.110001,25.550104,208436000
9/29/2015,28.2075,28.377501,26.965,27.264999,24.782045,293461600
9/30/2015,27.5425,27.885,27.182501,27.575001,25.063816,265892000
10/1/2015,27.2675,27.405001,26.827499,27.395,24.900219,255716400
10/2/2015,27.002501,27.752501,26.887501,27.594999,25.081995,232079200
10/5/2015,27.469999,27.842501,27.2675,27.695,25.172888,208258800
10/6/2015,27.657499,27.934999,27.442499,27.827499,25.29332,192787200
10/7/2015,27.934999,27.942499,27.352501,27.695,25.172888,187062400
10/8/2015,27.547501,27.547501,27.0525,27.375,24.882032,247918400
10/9/2015,27.5,28.07,27.372499,28.030001,25.477385,211064400
10/12/2015,28.182501,28.1875,27.860001,27.9,25.359217,121868800
10/13/2015,27.705,28.112499,27.67,27.9475,25.402397,132197200
10/14/2015,27.8225,27.879999,27.389999,27.5525,25.043364,177849600
10/15/2015,27.7325,28.025,27.622499,27.965,25.418301,150694000
10/16/2015,27.945,28,27.6325,27.76,25.231972,156930400
10/19/2015,27.700001,27.9375,27.5275,27.932501,25.388763,119036800
10/20/2015,27.834999,28.5425,27.705,28.442499,25.852316,195871200
10/21/2015,28.5,28.895,28.424999,28.440001,25.850044,167180800
10/22/2015,28.5825,28.875,28.525,28.875,26.245436,166616400
10/23/2015,29.174999,29.807501,29.0825,29.77,27.058926,237467600
10/26/2015,29.52,29.532499,28.73,28.82,26.19544,265335200
10/27/2015,28.85,29.135,28.497499,28.637501,26.029556,279537600
10/28/2015,29.2325,29.825001,29.014999,29.817499,27.102098,342205600
10/29/2015,29.674999,30.172501,29.567499,30.1325,27.388414,204909200
10/30/2015,30.247499,30.305,29.862499,29.875,27.154366,197461200
11/2/2015,30.200001,30.34,29.9025,30.295,27.536114,128813200
11/3/2015,30.1975,30.872499,30.174999,30.6425,27.851974,182076000
11/4/2015,30.782499,30.955,30.405001,30.5,27.722448,179544400
11/5/2015,30.4625,30.672501,30.045,30.23,27.594646,158210800
11/6/2015,30.2775,30.452499,30.155001,30.264999,27.626604,132169200
11/9/2015,30.24,30.452499,30.012501,30.1425,27.514776,135485600
11/10/2015,29.225,29.5175,29.014999,29.192499,26.647596,236511600
11/11/2015,29.092501,29.355,28.8025,29.0275,26.496977,180872000
11/12/2015,29.065001,29.205,28.9125,28.93,26.407984,130102400
11/13/2015,28.799999,28.8925,28.067499,28.084999,25.636644,183249600
11/16/2015,27.844999,28.559999,27.75,28.545,26.056547,152426800
11/17/2015,28.73,28.762501,28.33,28.422501,25.944723,110467600
11/18/2015,28.940001,29.372499,28.875,29.3225,26.766264,186698800
11/19/2015,29.41,29.9375,29.190001,29.695,27.106289,173183200
11/20/2015,29.799999,29.98,29.7125,29.825001,27.224957,137148400
11/23/2015,29.817499,29.932501,29.334999,29.4375,26.871237,129930000
11/24/2015,29.3325,29.8375,29.280001,29.719999,27.129114,171212800
11/25/2015,29.8025,29.807501,29.48,29.5075,26.935135,85553200
11/27/2015,29.5725,29.602501,29.4,29.452499,26.884932,52185600
11/30/2015,29.497499,29.852501,29.4375,29.575001,26.996754,156721200
12/1/2015,29.6875,29.702499,29.215,29.334999,26.777676,139409600
12/2/2015,29.334999,29.5275,29.02,29.07,26.535776,133546400
12/3/2015,29.137501,29.1975,28.555,28.799999,26.289309,166278000
12/4/2015,28.8225,29.8125,28.7775,29.7575,27.163342,231108000
12/7/2015,29.745001,29.965,29.452499,29.57,26.992186,128336800
12/8/2015,29.379999,29.65,29.215,29.557501,26.980778,137238000
12/9/2015,29.41,29.422501,28.77,28.905001,26.38516,185445600
12/10/2015,29.01,29.235001,28.877501,29.0425,26.510683,116850800
12/11/2015,28.797501,28.8475,28.2125,28.295,25.828339,187544800
12/14/2015,28.045,28.17,27.4475,28.120001,25.668594,257274800
12/15/2015,27.985001,28.200001,27.5875,27.622499,25.214466,213292400
12/16/2015,27.7675,27.997499,27.200001,27.834999,25.408436,224954000
12/17/2015,28.004999,28.0625,27.245001,27.245001,24.869877,179091200
12/18/2015,27.227501,27.379999,26.452499,26.5075,24.196665,385813200
12/21/2015,26.82,26.842501,26.3925,26.8325,24.493334,190362400
12/22/2015,26.85,26.93,26.612499,26.807501,24.470516,131157600
12/23/2015,26.817499,27.2125,26.799999,27.1525,24.785439,130629600
12/24/2015,27.25,27.25,26.987499,27.0075,24.653082,54281600
12/28/2015,26.897499,26.922501,26.545,26.705,24.376949,106816800
12/29/2015,26.74,27.3575,26.715,27.184999,24.815105,123724800
12/30/2015,27.145,27.174999,26.795,26.83,24.491051,100855200
12/31/2015,26.752501,26.7575,26.205,26.315001,24.020948,163649200
1/4/2016,25.6525,26.342501,25.5,26.3375,24.041485,270597600
1/5/2016,26.4375,26.4625,25.602501,25.6775,23.439022,223164000
1/6/2016,25.139999,25.592501,24.967501,25.174999,22.980326,273829600
1/7/2016,24.67,25.032499,24.1075,24.112499,22.01046,324377600
1/8/2016,24.637501,24.7775,24.190001,24.24,22.126844,283192000
1/11/2016,24.7425,24.764999,24.334999,24.6325,22.485123,198957600
1/12/2016,25.137501,25.172501,24.709999,24.99,22.811457,196616800
1/13/2016,25.08,25.297501,24.325001,24.3475,22.224972,249758400
1/14/2016,24.49,25.120001,23.934999,24.879999,22.71105,252680400
1/15/2016,24.049999,24.4275,23.84,24.282499,22.165638,319335600
1/19/2016,24.602501,24.6625,23.875,24.165001,22.058378,212350800
1/20/2016,23.775,24.547501,23.355,24.1975,22.088043,289337600
1/21/2016,24.264999,24.469999,23.735001,24.075001,21.976223,208646000
1/22/2016,24.657499,25.365,24.592501,25.355,23.144632,263202000
1/25/2016,25.379999,25.3825,24.8025,24.860001,22.692793,207178000
1/26/2016,24.9825,25.219999,24.5175,24.997499,22.818306,300308000
1/27/2016,24.01,24.157499,23.334999,23.355,21.318993,533478800
1/28/2016,23.4475,23.629999,23.0975,23.522499,21.471889,222715200
1/29/2016,23.6975,24.334999,23.5875,24.334999,22.213556,257666000
2/1/2016,24.1175,24.1775,23.85,24.1075,22.00589,163774000
2/2/2016,23.855,24.01,23.57,23.620001,21.560892,149428800
2/3/2016,23.75,24.209999,23.52,24.0875,21.987635,183857200
2/4/2016,23.965,24.3325,23.797501,24.15,22.164305,185886800
2/5/2016,24.129999,24.23,23.422501,23.504999,21.57234,185672400
2/8/2016,23.282499,23.924999,23.26,23.752501,21.799486,216085600
2/9/2016,23.5725,23.985001,23.4825,23.747499,21.794895,177324800
2/10/2016,23.98,24.0875,23.525,23.567499,21.629696,169374400
2/11/2016,23.4475,23.68,23.147499,23.424999,21.498917,200298800
2/12/2016,23.547501,23.625,23.252501,23.497499,21.565453,161405600
2/16/2016,23.754999,24.2125,23.6525,24.16,22.173483,196231600
2/17/2016,24.1675,24.5525,24.0375,24.530001,22.513065,179452800
2/18/2016,24.709999,24.7225,24.022499,24.065001,22.086294,156084000
2/19/2016,24,24.190001,23.950001,24.01,22.035814,141496800
2/22/2016,24.077499,24.225,23.98,24.219999,22.228548,137123200
2/23/2016,24.1,24.125,23.637501,23.672501,21.726061,127770400
2/24/2016,23.495001,24.094999,23.33,24.025,22.049582,145022800
2/25/2016,24.012501,24.190001,23.8125,24.190001,22.201017,110330800
2/26/2016,24.299999,24.504999,24.145,24.227501,22.235435,115964400
2/29/2016,24.215,24.557501,24.1625,24.172501,22.184954,140865200
3/1/2016,24.4125,25.192499,24.355,25.1325,23.066021,201628400
3/2/2016,25.127501,25.2225,24.91,25.1875,23.116503,132678400
3/3/2016,25.145,25.4275,25.112499,25.375,23.288584,147822800
3/4/2016,25.592501,25.9375,25.342501,25.752501,23.63504,184220400
3/7/2016,25.5975,25.7075,25.24,25.467501,23.373476,143315600
3/8/2016,25.195,25.440001,25.1,25.2575,23.180748,126247600
3/9/2016,25.327499,25.395,25.067499,25.280001,23.201391,108806800
3/10/2016,25.352501,25.559999,25.0375,25.2925,23.212862,134054400
3/11/2016,25.559999,25.57,25.375,25.565001,23.462959,109632800
3/14/2016,25.477501,25.727501,25.445,25.629999,23.522617,100304400
3/15/2016,25.99,26.295,25.9625,26.145,23.99527,160270800
3/16/2016,26.1525,26.577499,26.147499,26.4925,24.314196,153214000
3/17/2016,26.379999,26.6175,26.24,26.450001,24.275194,137682800
3/18/2016,26.584999,26.625,26.297501,26.48,24.302729,176820800
3/21/2016,26.4825,26.9125,26.285,26.477501,24.300432,142010800
3/22/2016,26.3125,26.8225,26.3025,26.68,24.486282,129777600
3/23/2016,26.620001,26.7675,26.475,26.532499,24.350908,102814000
3/24/2016,26.3675,26.5625,26.2225,26.4175,24.245359,104532000
3/28/2016,26.5,26.547501,26.264999,26.297501,24.135231,77645600
3/29/2016,26.2225,26.9475,26.219999,26.92,24.706547,124760400
3/30/2016,27.1625,27.605,27.15,27.389999,25.137901,182404400
3/31/2016,27.43,27.475,27.219999,27.247499,25.007118,103553600
4/1/2016,27.195,27.5,27.049999,27.497499,25.236563,103496000
4/4/2016,27.605,28.047501,27.567499,27.780001,25.495836,149424800
4/5/2016,27.377501,27.682501,27.355,27.452499,25.195261,106314800
4/6/2016,27.557501,27.745001,27.299999,27.74,25.459126,105616400
4/7/2016,27.487499,27.605,27.030001,27.135,24.903866,127207600
4/8/2016,27.227501,27.442499,27.0425,27.165001,24.931402,94326800
4/11/2016,27.2425,27.6525,27.2075,27.254999,25.014,117630000
4/12/2016,27.334999,27.625,27.165001,27.610001,25.339813,108929200
4/13/2016,27.700001,28.084999,27.700001,28.01,25.706924,133029200
4/14/2016,27.905001,28.0975,27.8325,28.025,25.720692,101895600
4/15/2016,28.0275,28.075001,27.432501,27.4625,25.204443,187756000
4/18/2016,27.2225,27.237499,26.735001,26.870001,24.66066,243286000
4/19/2016,26.969999,27,26.557501,26.727501,24.529875,129539600
4/20/2016,26.66,27.022499,26.514999,26.782499,24.580351,122444000
4/21/2016,26.7325,26.7325,26.379999,26.4925,24.314196,126210000
4/22/2016,26.252501,26.620001,26.155001,26.42,24.24766,134732400
4/25/2016,26.25,26.4125,26.127501,26.27,24.109987,112126400
4/26/2016,25.977501,26.325001,25.977501,26.0875,23.942497,224064800
4/27/2016,24,24.6775,23.92,24.455,22.444229,458408400
4/28/2016,24.4025,24.469999,23.5625,23.7075,21.758186,328970800
4/29/2016,23.497499,23.68,23.127501,23.434999,21.508097,274126000
5/2/2016,23.4925,23.52,23.1,23.41,21.485151,192640400
5/3/2016,23.549999,23.934999,23.42,23.795,21.838495,227325200
5/4/2016,23.799999,23.975,23.455,23.547501,21.611341,164102000
5/5/2016,23.5,23.5175,23.17,23.309999,21.52363,143562000
5/6/2016,23.342501,23.362499,22.9625,23.18,21.403589,174799600
5/9/2016,23.25,23.442499,23.147499,23.1975,21.41975,131745600
5/10/2016,23.3325,23.3925,23.0275,23.355,21.56518,134747200
5/11/2016,23.370001,23.3925,23.115,23.127501,21.355112,114876400
5/12/2016,23.18,23.195,22.3675,22.584999,20.854179,305258800
5/13/2016,22.5,22.9175,22.5,22.629999,20.895735,177571200
5/16/2016,23.0975,23.5975,22.9125,23.469999,21.67136,245039200
5/17/2016,23.637501,23.674999,23.252501,23.372499,21.581331,187667600
5/18/2016,23.540001,23.8025,23.4725,23.639999,21.828337,168249600
5/19/2016,23.66,23.66,23.3925,23.549999,21.745228,121768400
5/20/2016,23.66,23.8575,23.629999,23.805,21.980692,128104000
5/23/2016,23.967501,24.297501,23.9175,24.1075,22.260006,152074400
5/24/2016,24.305,24.522499,24.209999,24.475,22.599348,140560800
5/25/2016,24.6675,24.934999,24.5275,24.905001,22.996395,152675200
5/26/2016,24.92,25.182501,24.66,25.102501,23.178755,225324800
5/27/2016,24.860001,25.1175,24.8125,25.0875,23.164911,145364800
5/31/2016,24.9,25.1,24.705,24.965,23.051792,169228800
6/1/2016,24.754999,24.885,24.5825,24.615,22.728613,116693200
6/2/2016,24.4,24.459999,24.157499,24.43,22.557796,160766400
6/3/2016,24.4475,24.567499,24.362499,24.48,22.603962,114019600
6/6/2016,24.497499,25.4725,24.387501,24.657499,22.767853,93170000
6/7/2016,24.8125,24.967501,24.74,24.7575,22.860195,89638000
6/8/2016,24.754999,24.889999,24.67,24.735001,22.839417,83392400
6/9/2016,24.625,24.997499,24.615,24.9125,23.003321,106405600
6/10/2016,24.6325,24.8375,24.620001,24.7075,22.814022,126851600
6/13/2016,24.672501,24.780001,24.275,24.334999,22.470072,152082000
6/14/2016,24.33,24.620001,24.1875,24.365,22.497776,127727600
6/15/2016,24.455,24.602501,24.2575,24.285,22.423901,117780800
6/16/2016,24.112499,24.4375,24.0175,24.387501,22.518553,125307200
6/17/2016,24.155001,24.1625,23.825001,23.8325,22.006084,244032800
6/20/2016,24,24.1425,23.7575,23.775,21.952988,137647600
6/21/2016,23.735001,24.0875,23.67,23.977501,22.139973,142185600
6/22/2016,24.0625,24.2225,23.8375,23.887501,22.056871,116876400
6/23/2016,23.985001,24.0725,23.8125,24.025,22.18383,128960800
6/24/2016,23.227501,23.665001,23.1625,23.35,21.56056,301245600
6/27/2016,23.25,23.262501,22.875,23.01,21.246618,181958400
6/28/2016,23.225,23.415001,23.035,23.397499,21.604418,161779600
6/29/2016,23.4925,23.637501,23.407499,23.6,21.791401,146124000
6/30/2016,23.610001,23.942499,23.575001,23.9,22.068409,143345600
7/1/2016,23.872499,24.1175,23.8325,23.9725,22.135359,104106000
7/5/2016,23.8475,23.85,23.615,23.747499,21.927593,110820800
7/6/2016,23.65,23.915001,23.592501,23.8825,22.052254,123796400
7/7/2016,23.924999,24.125,23.905001,23.985001,22.146896,100558400
7/8/2016,24.122499,24.2225,24.012501,24.17,22.317719,115648400
7/11/2016,24.1875,24.4125,24.182501,24.245001,22.386974,95179600
7/12/2016,24.2925,24.424999,24.280001,24.355,22.488546,96670000
7/13/2016,24.352501,24.4175,24.209999,24.217501,22.36158,103568800
7/14/2016,24.3475,24.747499,24.33,24.6975,22.804787,155676000
7/15/2016,24.73,24.825001,24.625,24.695,22.802485,120548000
7/18/2016,24.674999,25.032499,24.65,24.9575,23.044868,145975600
7/19/2016,24.889999,25,24.834999,24.967501,23.054104,95119600
7/20/2016,25,25.115,24.934999,24.99,23.074879,105104000
7/21/2016,24.9575,25.25,24.782499,24.8575,22.95253,130808000
7/22/2016,24.815001,24.825001,24.577499,24.665001,22.774782,113254800
7/25/2016,24.5625,24.709999,24.23,24.334999,22.470072,161531600
7/26/2016,24.205,24.4925,24.105,24.1675,22.315411,224959200
7/27/2016,26.067499,26.0875,25.6875,25.737499,23.7651,369379200
7/28/2016,25.7075,26.112499,25.705,26.084999,24.085962,159479200
7/29/2016,26.047501,26.137501,25.92,26.0525,24.055958,110934800
8/1/2016,26.102501,26.5375,26.102501,26.512501,24.4807,152671600
8/2/2016,26.512501,26.5175,26,26.120001,24.118275,135266400
8/3/2016,26.202499,26.459999,26.192499,26.4475,24.420681,120810400
8/4/2016,26.395,26.5,26.32,26.467501,24.571545,109634800
8/5/2016,26.567499,26.9125,26.545,26.870001,24.945206,162213600
8/8/2016,26.879999,27.092501,26.790001,27.092501,25.151764,112148800
8/9/2016,27.057501,27.235001,27.002501,27.202499,25.253887,105260800
8/10/2016,27.1775,27.225,26.940001,27,25.065895,96034000
8/11/2016,27.129999,27.2325,26.9625,26.9825,25.049648,109938000
8/12/2016,26.945,27.110001,26.945,27.045,25.107672,74641600
8/15/2016,27.035,27.385,27.02,27.370001,25.409391,103472800
8/16/2016,27.407499,27.557501,27.3025,27.344999,25.386185,135177600
8/17/2016,27.275,27.342501,27.084999,27.305,25.349043,101424000
8/18/2016,27.307501,27.4,27.254999,27.27,25.316557,87938800
8/19/2016,27.192499,27.422501,27.09,27.34,25.38154,101472400
8/22/2016,27.215,27.275,26.9625,27.127501,25.184261,103280800
8/23/2016,27.147499,27.33,27.1325,27.2125,25.263172,85030800
8/24/2016,27.1425,27.1875,26.92,27.0075,25.072857,94700400
8/25/2016,26.8475,26.969999,26.67,26.8925,24.966093,100344800
8/26/2016,26.852501,26.987499,26.577499,26.735001,24.81988,111065200
8/29/2016,26.655001,26.860001,26.5725,26.705,24.792028,99881200
